"","Date","Time","Temperature","Humidity","CO_AQI","NO2_AQI","SO2_AQI"
"694","09/08/2018",05:27:23,"30.00","71.00",36.8181818181818,0.405660377358491,271.85618729097
"695","09/08/2018",05:27:28,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"696","09/08/2018",05:27:33,"30.00","71.00",36.8181818181818,0.405660377358491,271.52508361204
"697","09/08/2018",05:27:38,"30.00","71.00",36.8181818181818,0.405660377358491,271.85618729097
"698","09/08/2018",05:27:43,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"699","09/08/2018",05:27:48,"30.00","71.00",36.8181818181818,0.405660377358491,270.862876254181
"700","09/08/2018",05:27:53,"30.00","71.00",36.8181818181818,0.405660377358491,271.52508361204
"701","09/08/2018",05:27:58,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"702","09/08/2018",05:28:03,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"703","09/08/2018",05:28:08,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"704","09/08/2018",05:28:13,"30.00","71.00",36.8181818181818,0.405660377358491,271.85618729097
"705","09/08/2018",05:28:18,"30.00","70.00",36.8181818181818,0.405660377358491,273.180602006689
"706","09/08/2018",05:28:23,"30.00","71.00",36.8181818181818,0.405660377358491,271.85618729097
"707","09/08/2018",05:28:28,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"708","09/08/2018",05:28:33,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"709","09/08/2018",05:28:37,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"710","09/08/2018",05:28:42,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"711","09/08/2018",05:28:47,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"712","09/08/2018",05:28:52,"30.00","70.00",36.8181818181818,0.405660377358491,269.207357859532
"713","09/08/2018",05:28:57,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"714","09/08/2018",05:29:02,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"715","09/08/2018",05:29:07,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"716","09/08/2018",05:29:12,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"717","09/08/2018",05:29:17,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"718","09/08/2018",05:29:22,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"719","09/08/2018",05:29:27,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"720","09/08/2018",05:29:32,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"721","09/08/2018",05:29:37,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"722","09/08/2018",05:29:42,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"723","09/08/2018",05:29:47,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"724","09/08/2018",05:29:52,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"725","09/08/2018",05:29:57,"30.00","70.00",36.8181818181818,0.405660377358491,269.538461538462
"726","09/08/2018",05:30:02,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"727","09/08/2018",05:30:07,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"728","09/08/2018",05:30:12,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"729","09/08/2018",05:30:17,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"730","09/08/2018",05:30:21,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"731","09/08/2018",05:30:26,"30.00","70.00",36.8181818181818,0.405660377358491,270.531772575251
"732","09/08/2018",05:30:31,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"733","09/08/2018",05:30:36,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"734","09/08/2018",05:30:41,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"735","09/08/2018",05:30:46,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"736","09/08/2018",05:30:50,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"737","09/08/2018",05:30:55,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"738","09/08/2018",05:31:00,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"739","09/08/2018",05:31:05,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"740","09/08/2018",05:31:10,"30.00","70.00",36.8181818181818,0.405660377358491,271.19397993311
"741","09/08/2018",05:31:15,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"742","09/08/2018",05:31:20,"30.00","71.00",36.8181818181818,0.405660377358491,271.85618729097
"743","09/08/2018",05:31:25,"30.00","70.00",36.8181818181818,0.405660377358491,272.518394648829
"744","09/08/2018",05:31:30,"30.00","70.00",36.8181818181818,0.405660377358491,269.207357859532
"745","09/08/2018",05:31:35,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"746","09/08/2018",05:31:40,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"747","09/08/2018",05:31:45,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"748","09/08/2018",05:31:50,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"749","09/08/2018",05:31:55,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"750","09/08/2018",05:32:00,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"751","09/08/2018",05:32:05,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"752","09/08/2018",05:32:10,"30.00","70.00",36.8181818181818,0.405660377358491,273.511705685619
"753","09/08/2018",05:32:15,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"754","09/08/2018",05:32:20,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"755","09/08/2018",05:32:25,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"756","09/08/2018",05:32:30,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"757","09/08/2018",05:32:35,"30.00","70.00",36.8181818181818,0.405660377358491,269.207357859532
"758","09/08/2018",05:32:40,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"759","09/08/2018",05:32:45,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"760","09/08/2018",05:32:50,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"761","09/08/2018",05:32:55,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"762","09/08/2018",05:33:00,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"763","09/08/2018",05:33:05,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"764","09/08/2018",05:33:10,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"765","09/08/2018",05:33:15,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"766","09/08/2018",05:33:20,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"767","09/08/2018",05:33:25,"30.00","70.00",36.8181818181818,0.405660377358491,271.19397993311
"768","09/08/2018",05:33:30,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"769","09/08/2018",05:33:35,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"770","09/08/2018",05:33:40,"30.00","70.00",36.8181818181818,0.405660377358491,269.207357859532
"771","09/08/2018",05:33:45,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"772","09/08/2018",05:33:50,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"773","09/08/2018",05:33:55,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"774","09/08/2018",05:34:00,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"775","09/08/2018",05:34:05,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"776","09/08/2018",05:34:10,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"777","09/08/2018",05:34:15,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"778","09/08/2018",05:34:20,"30.00","71.00",36.8181818181818,0.405660377358491,271.52508361204
"779","09/08/2018",05:34:25,"30.00","71.00",36.8181818181818,0.405660377358491,271.85618729097
"780","09/08/2018",05:34:30,"30.00","71.00",36.8181818181818,0.405660377358491,271.52508361204
"781","09/08/2018",05:34:35,"30.00","71.00",36.8181818181818,0.405660377358491,271.19397993311
"782","09/08/2018",05:34:39,"30.00","71.00",36.8181818181818,0.405660377358491,272.1872909699
"783","09/08/2018",05:34:44,"30.00","71.00",36.8181818181818,0.405660377358491,269.538461538462
"784","09/08/2018",05:34:49,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"785","09/08/2018",05:34:54,"30.00","71.00",36.8181818181818,0.405660377358491,272.518394648829
"786","09/08/2018",05:34:59,"30.00","71.00",36.8181818181818,0.405660377358491,271.52508361204
"787","09/08/2018",05:35:04,"30.00","71.00",36.8181818181818,0.405660377358491,272.1872909699
"788","09/08/2018",05:35:09,"30.00","71.00",36.8181818181818,0.405660377358491,271.85618729097
"789","09/08/2018",05:35:14,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"790","09/08/2018",05:35:19,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"791","09/08/2018",05:35:24,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"792","09/08/2018",05:35:29,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"793","09/08/2018",05:35:34,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"794","09/08/2018",05:35:39,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"795","09/08/2018",05:35:43,"30.00","70.00",36.8181818181818,0.405660377358491,271.19397993311
"796","09/08/2018",05:35:48,"30.00","70.00",36.8181818181818,0.405660377358491,269.207357859532
"797","09/08/2018",05:35:53,"30.00","71.00",36.8181818181818,0.405660377358491,271.85618729097
"798","09/08/2018",05:35:58,"30.00","71.00",36.8181818181818,0.405660377358491,271.52508361204
"799","09/08/2018",05:36:03,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"800","09/08/2018",05:36:08,"30.00","71.00",36.8181818181818,0.405660377358491,271.52508361204
"801","09/08/2018",05:36:13,"30.00","70.00",36.8181818181818,0.405660377358491,271.19397993311
"802","09/08/2018",05:36:18,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"803","09/08/2018",05:36:23,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"804","09/08/2018",05:36:28,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"805","09/08/2018",05:36:33,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"806","09/08/2018",05:36:38,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"807","09/08/2018",05:36:43,"30.00","71.00",36.8181818181818,0.405660377358491,271.52508361204
"808","09/08/2018",05:36:48,"30.00","71.00",36.8181818181818,0.405660377358491,271.52508361204
"809","09/08/2018",05:36:53,"30.00","70.00",36.8181818181818,0.405660377358491,269.869565217391
"810","09/08/2018",05:36:58,"30.00","71.00",36.8181818181818,0.405660377358491,272.1872909699
"811","09/08/2018",05:37:03,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"812","09/08/2018",05:37:08,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"813","09/08/2018",05:37:13,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"814","09/08/2018",05:37:18,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"815","09/08/2018",05:37:23,"30.00","71.00",36.8181818181818,0.405660377358491,271.52508361204
"816","09/08/2018",05:37:28,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"817","09/08/2018",05:37:33,"30.00","70.00",36.8181818181818,0.405660377358491,272.1872909699
"818","09/08/2018",05:37:38,"30.00","71.00",36.8181818181818,0.405660377358491,271.85618729097
"819","09/08/2018",05:37:43,"30.00","71.00",36.8181818181818,0.405660377358491,271.85618729097
"820","09/08/2018",05:37:48,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"821","09/08/2018",05:37:53,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"822","09/08/2018",05:37:58,"30.00","71.00",36.8181818181818,0.405660377358491,269.869565217391
"823","09/08/2018",05:38:03,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"824","09/08/2018",05:38:08,"30.00","70.00",36.8181818181818,0.405660377358491,271.19397993311
"825","09/08/2018",05:38:13,"30.00","70.00",38.8636363636364,0.405660377358491,273.180602006689
"826","09/08/2018",05:38:18,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"827","09/08/2018",05:38:22,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"828","09/08/2018",05:38:27,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"829","09/08/2018",05:38:32,"30.00","70.00",36.8181818181818,0.405660377358491,273.180602006689
"830","09/08/2018",05:38:37,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"831","09/08/2018",05:38:42,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"832","09/08/2018",05:38:47,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"833","09/08/2018",05:38:52,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"834","09/08/2018",05:38:57,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"835","09/08/2018",05:39:02,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"836","09/08/2018",05:39:07,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"837","09/08/2018",05:39:12,"30.00","70.00",38.8636363636364,0.405660377358491,271.19397993311
"838","09/08/2018",05:39:17,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"839","09/08/2018",05:39:22,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"840","09/08/2018",05:39:27,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"841","09/08/2018",05:39:32,"30.00","70.00",38.8636363636364,0.405660377358491,269.869565217391
"842","09/08/2018",05:39:37,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"843","09/08/2018",05:39:42,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"844","09/08/2018",05:39:47,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"845","09/08/2018",05:39:52,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"846","09/08/2018",05:39:57,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"847","09/08/2018",05:40:02,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"848","09/08/2018",05:40:07,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"849","09/08/2018",05:40:12,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"850","09/08/2018",05:40:17,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"851","09/08/2018",05:40:22,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"852","09/08/2018",05:40:27,"30.00","70.00",36.8181818181818,0.405660377358491,271.85618729097
"853","09/08/2018",05:40:32,"30.00","70.00",36.8181818181818,0.405660377358491,271.52508361204
"854","09/08/2018",05:40:37,"30.00","70.00",38.8636363636364,0.405660377358491,268.876254180602
"855","09/08/2018",05:40:42,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"856","09/08/2018",05:40:47,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"857","09/08/2018",05:40:52,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"858","09/08/2018",05:40:57,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"859","09/08/2018",05:41:02,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"860","09/08/2018",05:41:07,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"861","09/08/2018",05:41:11,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"862","09/08/2018",05:41:16,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"863","09/08/2018",05:41:21,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"864","09/08/2018",05:41:26,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"865","09/08/2018",05:41:31,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"866","09/08/2018",05:41:36,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"867","09/08/2018",05:41:41,"30.00","70.00",38.8636363636364,0.405660377358491,269.207357859532
"868","09/08/2018",05:41:46,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"869","09/08/2018",05:41:51,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"870","09/08/2018",05:41:56,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"871","09/08/2018",05:42:01,"30.00","70.00",38.8636363636364,0.405660377358491,271.19397993311
"872","09/08/2018",05:42:06,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"873","09/08/2018",05:42:11,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"874","09/08/2018",05:42:16,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"875","09/08/2018",05:42:21,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"876","09/08/2018",05:42:26,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"877","09/08/2018",05:42:31,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"878","09/08/2018",05:42:36,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"879","09/08/2018",05:42:41,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"880","09/08/2018",05:42:46,"30.00","70.00",38.8636363636364,0.405660377358491,269.207357859532
"881","09/08/2018",05:42:51,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"882","09/08/2018",05:42:56,"30.00","70.00",38.8636363636364,0.405660377358491,271.19397993311
"883","09/08/2018",05:43:01,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"884","09/08/2018",05:43:06,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"885","09/08/2018",05:43:11,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"886","09/08/2018",05:43:15,"30.00","70.00",38.8636363636364,0.405660377358491,273.180602006689
"887","09/08/2018",05:43:20,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"888","09/08/2018",05:43:25,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"889","09/08/2018",05:43:30,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"890","09/08/2018",05:43:35,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"891","09/08/2018",05:43:40,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"892","09/08/2018",05:43:45,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"893","09/08/2018",05:43:50,"30.00","70.00",38.8636363636364,0.405660377358491,269.869565217391
"894","09/08/2018",05:43:55,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"895","09/08/2018",05:44:00,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"896","09/08/2018",05:44:05,"30.00","70.00",38.8636363636364,0.405660377358491,273.180602006689
"897","09/08/2018",05:44:10,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"898","09/08/2018",05:44:15,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"899","09/08/2018",05:44:19,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"900","09/08/2018",05:44:24,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"901","09/08/2018",05:44:29,"30.00","70.00",38.8636363636364,0.405660377358491,273.842809364548
"902","09/08/2018",05:44:34,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"903","09/08/2018",05:44:39,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"904","09/08/2018",05:44:44,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"905","09/08/2018",05:44:49,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"906","09/08/2018",05:44:54,"30.00","70.00",38.8636363636364,0.405660377358491,269.538461538462
"907","09/08/2018",05:44:59,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"908","09/08/2018",05:45:04,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"909","09/08/2018",05:45:09,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"910","09/08/2018",05:45:14,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"911","09/08/2018",05:45:19,"30.00","70.00",38.8636363636364,0.405660377358491,273.511705685619
"912","09/08/2018",05:45:24,"30.00","70.00",38.8636363636364,0.405660377358491,271.19397993311
"913","09/08/2018",05:45:29,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"914","09/08/2018",05:45:34,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"915","09/08/2018",05:45:39,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"916","09/08/2018",05:45:44,"30.00","70.00",38.8636363636364,0.405660377358491,271.19397993311
"917","09/08/2018",05:45:49,"30.00","70.00",38.8636363636364,0.405660377358491,271.19397993311
"918","09/08/2018",05:45:54,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"919","09/08/2018",05:45:59,"30.00","70.00",38.8636363636364,0.405660377358491,269.538461538462
"920","09/08/2018",05:46:04,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"921","09/08/2018",05:46:08,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"922","09/08/2018",05:46:13,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"923","09/08/2018",05:46:18,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"924","09/08/2018",05:46:23,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"925","09/08/2018",05:46:28,"30.00","70.00",38.8636363636364,0.405660377358491,273.180602006689
"926","09/08/2018",05:46:33,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"927","09/08/2018",05:46:38,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"928","09/08/2018",05:46:43,"30.00","70.00",38.8636363636364,0.405660377358491,273.180602006689
"929","09/08/2018",05:46:48,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"930","09/08/2018",05:46:53,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"931","09/08/2018",05:46:58,"30.00","70.00",38.8636363636364,0.405660377358491,271.19397993311
"932","09/08/2018",05:47:03,"30.00","70.00",38.8636363636364,0.405660377358491,271.19397993311
"933","09/08/2018",05:47:08,"30.00","70.00",38.8636363636364,0.405660377358491,271.19397993311
"934","09/08/2018",05:47:13,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"935","09/08/2018",05:47:18,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"936","09/08/2018",05:47:23,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"937","09/08/2018",05:47:28,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"938","09/08/2018",05:47:33,"30.00","70.00",38.8636363636364,0.405660377358491,270.531772575251
"939","09/08/2018",05:47:38,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"940","09/08/2018",05:47:43,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"941","09/08/2018",05:47:48,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"942","09/08/2018",05:47:53,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"943","09/08/2018",05:47:58,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"944","09/08/2018",05:48:03,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"945","09/08/2018",05:48:08,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"946","09/08/2018",05:48:13,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"947","09/08/2018",05:48:18,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"948","09/08/2018",05:48:23,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"949","09/08/2018",05:48:28,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"950","09/08/2018",05:48:33,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"951","09/08/2018",05:48:38,"30.00","70.00",38.8636363636364,0.405660377358491,270.862876254181
"952","09/08/2018",05:48:43,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"953","09/08/2018",05:48:48,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"954","09/08/2018",05:48:53,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"955","09/08/2018",05:48:57,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"956","09/08/2018",05:49:02,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"957","09/08/2018",05:49:07,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"958","09/08/2018",05:49:12,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"959","09/08/2018",05:49:17,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"960","09/08/2018",05:49:22,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"961","09/08/2018",05:49:27,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"962","09/08/2018",05:49:32,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"963","09/08/2018",05:49:37,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"964","09/08/2018",05:49:42,"30.00","70.00",38.8636363636364,0.405660377358491,269.207357859532
"965","09/08/2018",05:49:47,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"966","09/08/2018",05:49:52,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"967","09/08/2018",05:49:57,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"968","09/08/2018",05:50:02,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"969","09/08/2018",05:50:07,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"970","09/08/2018",05:50:12,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"971","09/08/2018",05:50:17,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"972","09/08/2018",05:50:22,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"973","09/08/2018",05:50:27,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"974","09/08/2018",05:50:32,"30.00","70.00",38.8636363636364,0.405660377358491,271.85618729097
"975","09/08/2018",05:50:37,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"976","09/08/2018",05:50:42,"30.00","70.00",38.8636363636364,0.405660377358491,272.1872909699
"977","09/08/2018",05:50:47,"30.00","70.00",38.8636363636364,0.405660377358491,269.207357859532
"978","09/08/2018",05:50:52,"30.00","70.00",38.8636363636364,0.405660377358491,273.180602006689
"979","09/08/2018",05:50:57,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"980","09/08/2018",05:51:02,"30.00","70.00",38.8636363636364,0.405660377358491,271.19397993311
"981","09/08/2018",05:51:07,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"982","09/08/2018",05:51:12,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
"983","09/08/2018",05:51:17,"30.00","70.00",38.8636363636364,0.405660377358491,271.52508361204
